date,country,country_name,sex,sex_qf,age_group,age_group_qf,daily_positive,cumulative_positive,daily_deaths,daily_deaths_qf,cumulative_deaths,cumulative_deaths_qf,crude_rate_deaths,crude_rate_deaths_qf,first_infections,first_infections_cumulative,reinfections,reinfections_cumulative,percent_reinfections,percent_reinfections_cumulative
2022-07-04,S92000003,Scotland,Male,NA,20 to 24,NA,60,76628,NA,:,NA,:,NA,:,46,70499,14,6129,23.333333333333332,7.998381792556246
2022-07-04,S92000003,Scotland,Male,NA,25 to 44,NA,355,300270,NA,:,NA,:,NA,:,270,281706,85,18564,23.943661971830984,6.182435807773004
2022-07-04,S92000003,Scotland,Male,NA,45 to 64,NA,424,230649,NA,:,NA,:,NA,:,362,221503,62,9146,14.62264150943396,3.965332604953847
2022-07-04,S92000003,Scotland,Male,NA,60+,NA,353,137885,NA,:,NA,:,NA,:,325,134459,28,3426,7.932011331444759,2.4846792617035938
2022-07-04,S92000003,Scotland,Male,NA,65 to 74,NA,159,55068,NA,:,NA,:,NA,:,147,53958,12,1110,7.547169811320755,2.0156896927435173
2022-07-04,S92000003,Scotland,Male,NA,75 to 84,NA,67,26261,NA,:,NA,:,NA,:,62,25689,5,572,7.462686567164179,2.178134876813526
2022-07-04,S92000003,Scotland,Male,NA,85plus,NA,22,9785,NA,:,NA,:,NA,:,21,9497,1,288,4.545454545454546,2.9432805314256516
2022-07-04,S92000003,Scotland,Male,NA,Total,d,1175,926752,NA,:,NA,:,NA,:,967,877743,208,49009,17.70212765957447,5.28825403128345
2022-07-04,S92000003,Scotland,Total,d,0 to 14,NA,108,326002,NA,:,NA,:,NA,:,65,307801,43,18201,39.81481481481482,5.583094582241826
2022-07-04,S92000003,Scotland,Total,d,0 to 59,NA,2229,1737804,NA,:,NA,:,NA,:,1643,1620329,586,117475,26.28981606101391,6.759968327843646
2022-07-04,S92000003,Scotland,Total,d,15 to 19,NA,91,140561,NA,:,NA,:,NA,:,65,129903,26,10658,28.571428571428573,7.582473089975171
2022-07-04,S92000003,Scotland,Total,d,20 to 24,NA,184,172995,NA,:,NA,:,NA,:,120,156957,64,16038,34.78260869565217,9.270788173068588
2022-07-04,S92000003,Scotland,Total,d,25 to 44,NA,968,681952,NA,:,NA,:,NA,:,685,631295,283,50657,29.23553719008265,7.428235418328563
2022-07-04,S92000003,Scotland,Total,d,45 to 64,NA,1131,516477,NA,:,NA,:,NA,:,929,490903,202,25574,17.860300618921308,4.951624176875253
2022-07-04,S92000003,Scotland,Total,d,60+,NA,792,293945,NA,:,NA,:,NA,:,729,285720,63,8225,7.954545454545454,2.7981425096531662
2022-07-04,S92000003,Scotland,Total,d,65 to 74,NA,333,111405,NA,:,NA,:,NA,:,314,109102,19,2303,5.7057057057057055,2.0672321709079484
2022-07-04,S92000003,Scotland,Total,d,75 to 84,NA,141,54575,NA,:,NA,:,NA,:,132,53324,9,1251,6.382978723404255,2.29225836005497
2022-07-04,S92000003,Scotland,Total,d,85plus,NA,65,27782,NA,:,NA,:,NA,:,62,26764,3,1018,4.615384615384615,3.664243035058671
2022-07-04,S92000003,Scotland,Total,d,Total,d,3029,2032450,NA,:,NA,:,NA,:,2380,1906750,649,125700,21.426213271706835,6.18465398902802
2022-07-05,S92000003,Scotland,Female,NA,0 to 14,NA,44,161717,NA,:,NA,:,NA,:,29,152705,15,9012,34.09090909090909,5.572697984751139
2022-07-05,S92000003,Scotland,Female,NA,0 to 59,NA,1443,948756,NA,:,NA,:,NA,:,1039,876460,404,72296,27.997227997228,7.62008356205389
2022-07-05,S92000003,Scotland,Female,NA,15 to 19,NA,60,76818,NA,:,NA,:,NA,:,43,70139,17,6679,28.333333333333332,8.694576791897733
2022-07-05,S92000003,Scotland,Female,NA,20 to 24,NA,114,96199,NA,:,NA,:,NA,:,77,86253,37,9946,32.45614035087719,10.33898481273194
2022-07-05,S92000003,Scotland,Female,NA,25 to 44,NA,682,381438,NA,:,NA,:,NA,:,466,349129,216,32309,31.671554252199417,8.470314965997096
2022-07-05,S92000003,Scotland,Female,NA,45 to 64,NA,700,286076,NA,:,NA,:,NA,:,564,269512,136,16564,19.428571428571427,5.790069771669067
2022-07-05,S92000003,Scotland,Female,NA,60+,NA,436,156049,NA,:,NA,:,NA,:,400,151214,36,4835,8.256880733944953,3.098385763446097
2022-07-05,S92000003,Scotland,Female,NA,65 to 74,NA,168,56413,NA,:,NA,:,NA,:,158,55210,10,1203,5.9523809523809526,2.1324871926683566
2022-07-05,S92000003,Scotland,Female,NA,75 to 84,NA,73,28364,NA,:,NA,:,NA,:,67,27679,6,685,8.219178082191782,2.4150331406007615
2022-07-05,S92000003,Scotland,Female,NA,85plus,NA,38,17780,NA,:,NA,:,NA,:,35,17047,3,733,7.894736842105263,4.122609673790776
2022-07-05,S92000003,Scotland,Female,NA,Total,d,1882,1104969,NA,:,NA,:,NA,:,1442,1027838,440,77131,23.379383634431456,6.9803768250512
2022-07-05,S92000003,Scotland,Male,NA,0 to 14,NA,67,164257,NA,:,NA,:,NA,:,47,155033,20,9224,29.850746268656717,5.615590203157248
2022-07-05,S92000003,Scotland,Male,NA,0 to 59,NA,784,789445,NA,:,NA,:,NA,:,635,743713,149,45732,19.005102040816325,5.792930476473979
2022-07-05,S92000003,Scotland,Male,NA,15 to 19,NA,33,63728,NA,:,NA,:,NA,:,27,59726,6,4002,18.181818181818183,6.279814210394175
2022-07-05,S92000003,Scotland,Male,NA,20 to 24,NA,71,76699,NA,:,NA,:,NA,:,52,70551,19,6148,26.760563380281692,8.015749879398689
2022-07-05,S92000003,Scotland,Male,NA,25 to 44,NA,347,300617,NA,:,NA,:,NA,:,285,281991,62,18626,17.86743515850144,6.195923716888932
2022-07-05,S92000003,Scotland,Male,NA,45 to 64,NA,360,231009,NA,:,NA,:,NA,:,309,221812,51,9197,14.166666666666666,3.9812301685215727
2022-07-05,S92000003,Scotland,Male,NA,60+,NA,331,138216,NA,:,NA,:,NA,:,314,134773,17,3443,5.13595166163142,2.4910285350465937
2022-07-05,S92000003,Scotland,Male,NA,65 to 74,NA,139,55207,NA,:,NA,:,NA,:,132,54090,7,1117,5.0359712230215825,2.0232941474812978
2022-07-05,S92000003,Scotland,Male,NA,75 to 84,NA,70,26331,NA,:,NA,:,NA,:,70,25759,0,572,0,2.1723443849455015
2022-07-05,S92000003,Scotland,Male,NA,85plus,NA,28,9813,NA,:,NA,:,NA,:,27,9524,1,289,3.5714285714285716,2.945072862529298
2022-07-05,S92000003,Scotland,Male,NA,Total,d,1115,927867,NA,:,NA,:,NA,:,949,878692,166,49175,14.887892376681616,5.299789732795756
2022-07-05,S92000003,Scotland,Total,d,0 to 14,NA,111,326113,NA,:,NA,:,NA,:,76,307877,35,18236,31.53153153153153,5.591926724785581
2022-07-05,S92000003,Scotland,Total,d,0 to 59,NA,2227,1740031,NA,:,NA,:,NA,:,1674,1622003,553,118028,24.83161203412663,6.783097542515047
2022-07-05,S92000003,Scotland,Total,d,15 to 19,NA,93,140654,NA,:,NA,:,NA,:,70,129973,23,10681,24.731182795698924,7.593811765040454
2022-07-05,S92000003,Scotland,Total,d,20 to 24,NA,185,173180,NA,:,NA,:,NA,:,129,157086,56,16094,30.27027027027027,9.293220926203947
2022-07-05,S92000003,Scotland,Total,d,25 to 44,NA,1029,682981,NA,:,NA,:,NA,:,751,632046,278,50935,27.016520894071913,7.457747726510694
2022-07-05,S92000003,Scotland,Total,d,45 to 64,NA,1060,517537,NA,:,NA,:,NA,:,873,491776,187,25761,17.641509433962263,4.977615127034396
2022-07-05,S92000003,Scotland,Total,d,60+,NA,767,294712,NA,:,NA,:,NA,:,714,286434,53,8278,6.910039113428944,2.808843888270583
2022-07-05,S92000003,Scotland,Total,d,65 to 74,NA,307,111712,NA,:,NA,:,NA,:,290,109392,17,2320,5.537459283387622,2.076768834144944
2022-07-05,S92000003,Scotland,Total,d,75 to 84,NA,143,54718,NA,:,NA,:,NA,:,137,53461,6,1257,4.195804195804196,2.2972330860046055
2022-07-05,S92000003,Scotland,Total,d,85plus,NA,66,27848,NA,:,NA,:,NA,:,62,26826,4,1022,6.0606060606060606,3.6699224360815856
2022-07-05,S92000003,Scotland,Total,d,Total,d,2997,2035447,NA,:,NA,:,NA,:,2391,1909141,606,126306,20.22022022022022,6.205320010788785
2022-07-06,S92000003,Scotland,Female,NA,0 to 14,NA,58,161775,NA,:,NA,:,NA,:,38,152743,20,9032,34.48275862068966,5.583062895997528
2022-07-06,S92000003,Scotland,Female,NA,0 to 59,NA,1276,950032,NA,:,NA,:,NA,:,899,877359,377,72673,29.545454545454547,7.649531805244455
2022-07-06,S92000003,Scotland,Female,NA,15 to 19,NA,63,76881,NA,:,NA,:,NA,:,40,70179,23,6702,36.507936507936506,8.717368400515081
2022-07-06,S92000003,Scotland,Female,NA,20 to 24,NA,98,96297,NA,:,NA,:,NA,:,66,86319,32,9978,32.6530612244898,10.361693510701269
2022-07-06,S92000003,Scotland,Female,NA,25 to 44,NA,552,381990,NA,:,NA,:,NA,:,359,349488,193,32502,34.96376811594203,8.508599701562868
2022-07-06,S92000003,Scotland,Female,NA,45 to 64,NA,647,286723,NA,:,NA,:,NA,:,519,270031,128,16692,19.783616692426584,5.821646676408938
2022-07-06,S92000003,Scotland,Female,NA,60+,NA,385,156434,NA,:,NA,:,NA,:,357,151571,28,4863,7.272727272727272,3.1086592428755897
2022-07-06,S92000003,Scotland,Female,NA,65 to 74,NA,157,56570,NA,:,NA,:,NA,:,149,55359,8,1211,5.095541401273885,2.140710624005657
2022-07-06,S92000003,Scotland,Female,NA,75 to 84,NA,53,28417,NA,:,NA,:,NA,:,52,27731,1,686,1.8867924528301887,2.414047929056551
2022-07-06,S92000003,Scotland,Female,NA,85plus,NA,33,17813,NA,:,NA,:,NA,:,33,17080,0,733,0,4.114972211306349
2022-07-06,S92000003,Scotland,Female,NA,Total,d,1662,1106631,NA,:,NA,:,NA,:,1257,1029095,405,77536,24.36823104693141,7.006490871844363
2022-07-06,S92000003,Scotland,Male,NA,0 to 14,NA,46,164303,NA,:,NA,:,NA,:,32,155065,14,9238,30.434782608695652,5.622538845912734
2022-07-06,S92000003,Scotland,Male,NA,0 to 59,NA,703,790148,NA,:,NA,:,NA,:,542,744255,161,45893,22.90184921763869,5.808152396766175
2022-07-06,S92000003,Scotland,Male,NA,15 to 19,NA,22,63750,NA,:,NA,:,NA,:,19,59745,3,4005,13.636363636363637,6.2823529411764705
2022-07-06,S92000003,Scotland,Male,NA,20 to 24,NA,68,76767,NA,:,NA,:,NA,:,47,70598,21,6169,30.88235294117647,8.036005054255083
2022-07-06,S92000003,Scotland,Male,NA,25 to 44,NA,316,300933,NA,:,NA,:,NA,:,231,282222,85,18711,26.89873417721519,6.217663067858958
2022-07-06,S92000003,Scotland,Male,NA,45 to 64,NA,353,231362,NA,:,NA,:,NA,:,303,222115,50,9247,14.1643059490085,3.9967669712398752
2022-07-06,S92000003,Scotland,Male,NA,60+,NA,373,138589,NA,:,NA,:,NA,:,351,135124,22,3465,5.898123324396783,2.5001984284467023
2022-07-06,S92000003,Scotland,Male,NA,65 to 74,NA,149,55356,NA,:,NA,:,NA,:,142,54232,7,1124,4.697986577181208,2.0304935327697087
2022-07-06,S92000003,Scotland,Male,NA,75 to 84,NA,91,26422,NA,:,NA,:,NA,:,88,25847,3,575,3.2967032967032965,2.176216789039437
2022-07-06,S92000003,Scotland,Male,NA,85plus,NA,31,9844,NA,:,NA,:,NA,:,31,9555,0,289,0,2.9357984559122308
2022-07-06,S92000003,Scotland,Male,NA,Total,d,1076,928943,NA,:,NA,:,NA,:,893,879585,183,49358,17.007434944237918,5.313350765332211
2022-07-06,S92000003,Scotland,Total,d,0 to 14,NA,105,326218,NA,:,NA,:,NA,:,71,307948,34,18270,32.38095238095238,5.600549325910894
2022-07-06,S92000003,Scotland,Total,d,0 to 59,NA,1981,1742012,NA,:,NA,:,NA,:,1443,1623446,538,118566,27.15800100959111,6.806267695056062
2022-07-06,S92000003,Scotland,Total,d,15 to 19,NA,85,140739,NA,:,NA,:,NA,:,59,130032,26,10707,30.58823529411765,7.607699358386801
2022-07-06,S92000003,Scotland,Total,d,20 to 24,NA,167,173347,NA,:,NA,:,NA,:,114,157200,53,16147,31.736526946107784,9.314842483573411
2022-07-06,S92000003,Scotland,Total,d,25 to 44,NA,868,683849,NA,:,NA,:,NA,:,590,632636,278,51213,32.02764976958525,7.488933960567318
2022-07-06,S92000003,Scotland,Total,d,45 to 64,NA,1000,518537,NA,:,NA,:,NA,:,822,492598,178,25939,17.8,5.002343130769839
2022-07-06,S92000003,Scotland,Total,d,60+,NA,758,295470,NA,:,NA,:,NA,:,708,287142,50,8328,6.596306068601583,2.818560259924866
2022-07-06,S92000003,Scotland,Total,d,65 to 74,NA,306,112018,NA,:,NA,:,NA,:,291,109683,15,2335,4.901960784313726,2.084486421825064
2022-07-06,S92000003,Scotland,Total,d,75 to 84,NA,144,54862,NA,:,NA,:,NA,:,140,53601,4,1261,2.7777777777777777,2.2984944041413
2022-07-06,S92000003,Scotland,Total,d,85plus,NA,64,27912,NA,:,NA,:,NA,:,64,26890,0,1022,0,3.6615075952995126
2022-07-06,S92000003,Scotland,Total,d,Total,d,2740,2038187,NA,:,NA,:,NA,:,2152,1911293,588,126894,21.45985401459854,6.225827168949659
2022-07-07,S92000003,Scotland,Female,NA,0 to 14,NA,38,161813,NA,:,NA,:,NA,:,29,152772,9,9041,23.68421052631579,5.58731375105832
2022-07-07,S92000003,Scotland,Female,NA,0 to 59,NA,999,951031,NA,:,NA,:,NA,:,722,878081,277,72950,27.72772772772773,7.670622724180389
2022-07-07,S92000003,Scotland,Female,NA,15 to 19,NA,37,76918,NA,:,NA,:,NA,:,27,70206,10,6712,27.027027027027028,8.726175927611223
2022-07-07,S92000003,Scotland,Female,NA,20 to 24,NA,92,96389,NA,:,NA,:,NA,:,61,86380,31,10009,33.69565217391305,10.383964975256513
2022-07-07,S92000003,Scotland,Female,NA,25 to 44,NA,438,382428,NA,:,NA,:,NA,:,304,349792,134,32636,30.59360730593607,8.533893961739203
2022-07-07,S92000003,Scotland,Female,NA,45 to 64,NA,490,287213,NA,:,NA,:,NA,:,380,270411,110,16802,22.448979591836736,5.850013752859376
2022-07-07,S92000003,Scotland,Female,NA,60+,NA,349,156783,NA,:,NA,:,NA,:,313,151884,36,4899,10.31518624641834,3.124701019880982
2022-07-07,S92000003,Scotland,Female,NA,65 to 74,NA,156,56726,NA,:,NA,:,NA,:,147,55506,9,1220,5.769230769230769,2.15068927828509
2022-07-07,S92000003,Scotland,Female,NA,75 to 84,NA,60,28477,NA,:,NA,:,NA,:,55,27786,5,691,8.333333333333334,2.426519647434772
2022-07-07,S92000003,Scotland,Female,NA,85plus,NA,37,17850,NA,:,NA,:,NA,:,32,17112,5,738,13.513513513513514,4.1344537815126055
2022-07-07,S92000003,Scotland,Female,NA,Total,d,1348,1107979,NA,:,NA,:,NA,:,1035,1030130,313,77849,23.219584569732937,7.026216200848572
2022-07-07,S92000003,Scotland,Male,NA,0 to 14,NA,43,164346,NA,:,NA,:,NA,:,31,155096,12,9250,27.906976744186046,5.628369415744831
2022-07-07,S92000003,Scotland,Male,NA,0 to 59,NA,566,790714,NA,:,NA,:,NA,:,456,744711,110,46003,19.434628975265017,5.81790634793364
2022-07-07,S92000003,Scotland,Male,NA,15 to 19,NA,27,63777,NA,:,NA,:,NA,:,23,59768,4,4009,14.814814814814817,6.285965159853866
2022-07-07,S92000003,Scotland,Male,NA,20 to 24,NA,47,76814,NA,:,NA,:,NA,:,36,70634,11,6180,23.404255319148938,8.045408389095737
2022-07-07,S92000003,Scotland,Male,NA,25 to 44,NA,241,301174,NA,:,NA,:,NA,:,190,282412,51,18762,21.16182572614108,6.229621414863169
2022-07-07,S92000003,Scotland,Male,NA,45 to 64,NA,278,231640,NA,:,NA,:,NA,:,238,222353,40,9287,14.388489208633093,4.009238473493352
2022-07-07,S92000003,Scotland,Male,NA,60+,NA,285,138874,NA,:,NA,:,NA,:,261,135385,24,3489,8.421052631578947,2.5123493238475163
2022-07-07,S92000003,Scotland,Male,NA,65 to 74,NA,120,55476,NA,:,NA,:,NA,:,114,54346,6,1130,5,2.036916864950609
2022-07-07,S92000003,Scotland,Male,NA,75 to 84,NA,68,26490,NA,:,NA,:,NA,:,63,25910,5,580,7.352941176470588,2.1895054737636843
2022-07-07,S92000003,Scotland,Male,NA,85plus,NA,27,9871,NA,:,NA,:,NA,:,22,9577,5,294,18.51851851851852,2.9784216391449703
2022-07-07,S92000003,Scotland,Male,NA,Total,d,851,929794,NA,:,NA,:,NA,:,717,880302,134,49492,15.746180963572268,5.322899480960299
2022-07-07,S92000003,Scotland,Total,d,0 to 14,NA,81,326299,NA,:,NA,:,NA,:,60,308008,21,18291,25.925925925925927,5.60559486851017
2022-07-07,S92000003,Scotland,Total,d,0 to 59,NA,1566,1743578,NA,:,NA,:,NA,:,1179,1624625,387,118953,24.71264367816092,6.82235036230097
2022-07-07,S92000003,Scotland,Total,d,15 to 19,NA,64,140803,NA,:,NA,:,NA,:,50,130082,14,10721,21.875,7.614184356867396
2022-07-07,S92000003,Scotland,Total,d,20 to 24,NA,139,173486,NA,:,NA,:,NA,:,97,157297,42,16189,30.215827338129497,9.331588716092364
2022-07-07,S92000003,Scotland,Total,d,25 to 44,NA,680,684529,NA,:,NA,:,NA,:,495,633131,185,51398,27.205882352941178,7.508520457131838
2022-07-07,S92000003,Scotland,Total,d,45 to 64,NA,768,519305,NA,:,NA,:,NA,:,618,493216,150,26089,19.53125,5.023829926536428
2022-07-07,S92000003,Scotland,Total,d,60+,NA,634,296104,NA,:,NA,:,NA,:,574,287716,60,8388,9.46372239747634,2.8327884797233405
2022-07-07,S92000003,Scotland,Total,d,65 to 74,NA,276,112294,NA,:,NA,:,NA,:,261,109944,15,2350,5.434782608695652,2.092720893369191
2022-07-07,S92000003,Scotland,Total,d,75 to 84,NA,128,54990,NA,:,NA,:,NA,:,118,53719,10,1271,7.8125,2.3113293326059283
2022-07-07,S92000003,Scotland,Total,d,85plus,NA,64,27976,NA,:,NA,:,NA,:,54,26944,10,1032,15.625,3.688876179582499
2022-07-07,S92000003,Scotland,Total,d,Total,d,2200,2040387,NA,:,NA,:,NA,:,1753,1913046,447,127341,20.318181818181817,6.241021923782106
2022-07-08,S92000003,Scotland,Female,NA,0 to 14,NA,26,161839,NA,:,NA,:,NA,:,13,152785,13,9054,50,5.594448804058354
2022-07-08,S92000003,Scotland,Female,NA,0 to 59,NA,1006,952037,NA,:,NA,:,NA,:,729,878810,277,73227,27.53479125248509,7.6916128259721
2022-07-08,S92000003,Scotland,Female,NA,15 to 19,NA,38,76956,NA,:,NA,:,NA,:,22,70228,16,6728,42.10526315789474,8.74265814231509
2022-07-08,S92000003,Scotland,Female,NA,20 to 24,NA,91,96480,NA,:,NA,:,NA,:,62,86442,29,10038,31.86813186813187,10.404228855721392
2022-07-08,S92000003,Scotland,Female,NA,25 to 44,NA,438,382866,NA,:,NA,:,NA,:,297,350089,141,32777,32.19178082191781,8.560958664389107
2022-07-08,S92000003,Scotland,Female,NA,45 to 64,NA,517,287730,NA,:,NA,:,NA,:,428,270839,89,16891,17.214700193423596,5.870434087512598
2022-07-08,S92000003,Scotland,Female,NA,60+,NA,351,157134,NA,:,NA,:,NA,:,323,152207,28,4927,7.977207977207978,3.1355403668206754
2022-07-08,S92000003,Scotland,Female,NA,65 to 74,NA,138,56864,NA,:,NA,:,NA,:,129,55635,9,1229,6.521739130434782,2.1612971299943724
2022-07-08,S92000003,Scotland,Female,NA,75 to 84,NA,70,28547,NA,:,NA,:,NA,:,63,27849,7,698,10,2.445090552422321
2022-07-08,S92000003,Scotland,Female,NA,85plus,NA,39,17889,NA,:,NA,:,NA,:,38,17150,1,739,2.5641025641025643,4.131030242048186
2022-07-08,S92000003,Scotland,Female,NA,Total,d,1358,1109337,NA,:,NA,:,NA,:,1053,1031183,305,78154,22.459499263622973,7.0451089254212205
2022-07-08,S92000003,Scotland,Male,NA,0 to 14,NA,38,164384,NA,:,NA,:,NA,:,27,155123,11,9261,28.94736842105263,5.633759976640063
2022-07-08,S92000003,Scotland,Male,NA,0 to 59,NA,560,791274,NA,:,NA,:,NA,:,437,745148,123,46126,21.964285714285715,5.829333454656668
2022-07-08,S92000003,Scotland,Male,NA,15 to 19,NA,28,63805,NA,:,NA,:,NA,:,25,59793,3,4012,10.714285714285714,6.287908471122953
2022-07-08,S92000003,Scotland,Male,NA,20 to 24,NA,44,76858,NA,:,NA,:,NA,:,31,70665,13,6193,29.545454545454547,8.057716828436858
2022-07-08,S92000003,Scotland,Male,NA,25 to 44,NA,244,301418,NA,:,NA,:,NA,:,188,282600,56,18818,22.950819672131143,6.2431573429589475
2022-07-08,S92000003,Scotland,Male,NA,45 to 64,NA,278,231918,NA,:,NA,:,NA,:,232,222585,46,9333,16.546762589928058,4.024267197888909
2022-07-08,S92000003,Scotland,Male,NA,60+,NA,291,139165,NA,:,NA,:,NA,:,273,135658,18,3507,6.185567010309279,2.5200301800021556
2022-07-08,S92000003,Scotland,Male,NA,65 to 74,NA,114,55590,NA,:,NA,:,NA,:,105,54451,9,1139,7.894736842105263,2.0489296636085625
2022-07-08,S92000003,Scotland,Male,NA,75 to 84,NA,78,26568,NA,:,NA,:,NA,:,76,25986,2,582,2.5641025641025643,2.1906052393857274
2022-07-08,S92000003,Scotland,Male,NA,85plus,NA,27,9898,NA,:,NA,:,NA,:,26,9603,1,295,3.703703703703704,2.980400080824409
2022-07-08,S92000003,Scotland,Male,NA,Total,d,851,930645,NA,:,NA,:,NA,:,710,881012,141,49633,16.56874265569918,5.333182900031699
2022-07-08,S92000003,Scotland,Total,d,0 to 14,NA,64,326363,NA,:,NA,:,NA,:,40,308048,24,18315,37.5,5.611849382436121
2022-07-08,S92000003,Scotland,Total,d,0 to 59,NA,1566,1745144,NA,:,NA,:,NA,:,1166,1625791,400,119353,25.54278416347382,6.839149090275645
2022-07-08,S92000003,Scotland,Total,d,15 to 19,NA,66,140869,NA,:,NA,:,NA,:,47,130129,19,10740,28.78787878787879,7.624104664617482
2022-07-08,S92000003,Scotland,Total,d,20 to 24,NA,135,173621,NA,:,NA,:,NA,:,93,157390,42,16231,31.11111111111111,9.348523508100978
2022-07-08,S92000003,Scotland,Total,d,25 to 44,NA,682,685211,NA,:,NA,:,NA,:,485,633616,197,51595,28.885630498533725,7.529797390876679
2022-07-08,S92000003,Scotland,Total,d,45 to 64,NA,795,520100,NA,:,NA,:,NA,:,660,493876,135,26224,16.9811320754717,5.042107287060181
2022-07-08,S92000003,Scotland,Total,d,60+,NA,642,296746,NA,:,NA,:,NA,:,596,288312,46,8434,7.165109034267913,2.842161309672245
2022-07-08,S92000003,Scotland,Total,d,65 to 74,NA,252,112546,NA,:,NA,:,NA,:,234,110178,18,2368,7.142857142857143,2.104028574982674
2022-07-08,S92000003,Scotland,Total,d,75 to 84,NA,148,55138,NA,:,NA,:,NA,:,139,53858,9,1280,6.081081081081081,2.321448003191991
2022-07-08,S92000003,Scotland,Total,d,85plus,NA,66,28042,NA,:,NA,:,NA,:,64,27008,2,1034,3.0303030303030303,3.687326153626703
2022-07-08,S92000003,Scotland,Total,d,Total,d,2209,2042596,NA,:,NA,:,NA,:,1763,1914809,446,127787,20.19013128112268,6.256107424081904
2022-07-09,S92000003,Scotland,Female,NA,0 to 14,NA,29,161868,NA,:,NA,:,NA,:,22,152807,7,9061,24.13793103448276,5.597771023302938
2022-07-09,S92000003,Scotland,Female,NA,0 to 59,NA,729,952766,NA,:,NA,:,NA,:,521,879331,208,73435,28.532235939643343,7.707558833963429
2022-07-09,S92000003,Scotland,Female,NA,15 to 19,NA,24,76980,NA,:,NA,:,NA,:,15,70243,9,6737,37.5,8.751623798389192
2022-07-09,S92000003,Scotland,Female,NA,20 to 24,NA,74,96554,NA,:,NA,:,NA,:,49,86491,25,10063,33.78378378378378,10.422147192244754
2022-07-09,S92000003,Scotland,Female,NA,25 to 44,NA,306,383172,NA,:,NA,:,NA,:,208,350297,98,32875,32.02614379084967,8.579697890242501
2022-07-09,S92000003,Scotland,Female,NA,45 to 64,NA,397,288127,NA,:,NA,:,NA,:,322,271161,75,16966,18.89168765743073,5.888375612143256
2022-07-09,S92000003,Scotland,Female,NA,60+,NA,316,157450,NA,:,NA,:,NA,:,299,152506,17,4944,5.379746835443038,3.1400444585582723
2022-07-09,S92000003,Scotland,Female,NA,65 to 74,NA,139,57003,NA,:,NA,:,NA,:,131,55766,8,1237,5.755395683453237,2.170061224847815
2022-07-09,S92000003,Scotland,Female,NA,75 to 84,NA,55,28602,NA,:,NA,:,NA,:,53,27902,2,700,3.636363636363636,2.447381302006853
2022-07-09,S92000003,Scotland,Female,NA,85plus,NA,21,17910,NA,:,NA,:,NA,:,20,17170,1,740,4.761904761904762,4.1317699609156895
2022-07-09,S92000003,Scotland,Female,NA,Total,d,1045,1110382,NA,:,NA,:,NA,:,820,1032003,225,78379,21.5311004784689,7.05874194646527
2022-07-09,S92000003,Scotland,Male,NA,0 to 14,NA,37,164421,NA,:,NA,:,NA,:,31,155154,6,9267,16.216216216216218,5.636141368803255
2022-07-09,S92000003,Scotland,Male,NA,0 to 59,NA,424,791698,NA,:,NA,:,NA,:,339,745487,85,46211,20.047169811320753,5.836947927113622
2022-07-09,S92000003,Scotland,Male,NA,15 to 19,NA,25,63830,NA,:,NA,:,NA,:,19,59812,6,4018,24,6.29484568384772
2022-07-09,S92000003,Scotland,Male,NA,20 to 24,NA,33,76891,NA,:,NA,:,NA,:,22,70687,11,6204,33.333333333333336,8.068564591434628
2022-07-09,S92000003,Scotland,Male,NA,25 to 44,NA,175,301593,NA,:,NA,:,NA,:,146,282746,29,18847,16.571428571428573,6.249150345001376
2022-07-09,S92000003,Scotland,Male,NA,45 to 64,NA,225,232143,NA,:,NA,:,NA,:,182,222767,43,9376,19.11111111111111,4.038889822221648
2022-07-09,S92000003,Scotland,Male,NA,60+,NA,255,139420,NA,:,NA,:,NA,:,230,135888,25,3532,9.803921568627452,2.533352460192225
2022-07-09,S92000003,Scotland,Male,NA,65 to 74,NA,115,55705,NA,:,NA,:,NA,:,104,54555,11,1150,9.565217391304348,2.064446638542321
2022-07-09,S92000003,Scotland,Male,NA,75 to 84,NA,46,26614,NA,:,NA,:,NA,:,44,26030,2,584,4.3478260869565215,2.194333809273315
2022-07-09,S92000003,Scotland,Male,NA,85plus,NA,23,9921,NA,:,NA,:,NA,:,21,9624,2,297,8.695652173913043,2.99364983368612
2022-07-09,S92000003,Scotland,Male,NA,Total,d,679,931324,NA,:,NA,:,NA,:,569,881581,110,49743,16.200294550810014,5.341105780587637
2022-07-09,S92000003,Scotland,Total,d,0 to 14,NA,66,326429,NA,:,NA,:,NA,:,53,308101,13,18328,19.696969696969695,5.614697223592267
2022-07-09,S92000003,Scotland,Total,d,0 to 59,NA,1153,1746297,NA,:,NA,:,NA,:,860,1626651,293,119646,25.41196877710321,6.851411873238058
2022-07-09,S92000003,Scotland,Total,d,15 to 19,NA,49,140918,NA,:,NA,:,NA,:,34,130163,15,10755,30.612244897959183,7.632098099604025
2022-07-09,S92000003,Scotland,Total,d,20 to 24,NA,107,173728,NA,:,NA,:,NA,:,71,157461,36,16267,33.64485981308411,9.363487750967028
2022-07-09,S92000003,Scotland,Total,d,25 to 44,NA,481,685692,NA,:,NA,:,NA,:,354,633970,127,51722,26.403326403326403,7.543036815363166
2022-07-09,S92000003,Scotland,Total,d,45 to 64,NA,622,520722,NA,:,NA,:,NA,:,504,494380,118,26342,18.971061093247588,5.0587453574076
