id,date,hb,hb_name,daily_positive,cumulative_positive,daily_positive_pcr_only,cumulative_positive_pcr_only,daily_positive_lfd_only,cumulative_positive_lfd_only,daily_positive_pcr_and_lfd,cumulative_positive_pcr_and_lfd,daily_deaths,daily_deaths_qf,cumulative_deaths,cumulative_deaths_qf,crude_rate_deaths,crude_rate_deaths_qf,positive_tests,positive_tests_lfd_only,hospital_admissions,hospital_admissions_qf,icu_admissions,icu_admissions_qf,positive_pillar1,positive_pillar2,first_infections,first_infections_cumulative,reinfections,reinfections_cumulative,percent_reinfections,percent_reinfections_cumulative,total_tests,total_pillar1,total_pillar2,total_lfd,hospital_occupancy,icu_occupancy28daysless,icu_occupancy28daysmore
11821,2022-03-30,S08000029,NHS Fife,563,118021,206,86704,288,23009,69,8308,0,NA,664,NA,177.4784165931628,NA,891,608,NA,:,NA,:,49,234,492,112335,71,5686,12.61101243339254,4.817786665085027,5597,493,593,4511,156,NA,NA
11822,2022-03-30,S08000017,NHS Dumfries and Galloway,224,40626,83,29156,110,8299,31,3171,1,NA,238,NA,160.49632476903366,NA,338,206,NA,:,NA,:,14,118,210,39065,14,1561,6.25,3.842366957121055,2308,277,225,1806,28,NA,NA
11823,2022-03-30,S08000016,NHS Borders,186,29485,71,20732,93,6833,22,1920,0,NA,179,NA,155.3280111072544,NA,300,196,NA,:,NA,:,37,67,166,28444,20,1041,10.75268817204301,3.5306087841275224,1934,173,153,1608,63,NA,NA
11824,2022-03-30,S08000015,NHS Ayrshire and Arran,664,128459,294,95883,290,23924,80,8652,1,NA,1100,NA,298.9211663360417,NA,1019,583,NA,:,NA,:,78,358,573,120889,91,7570,13.704819277108436,5.892930818393418,6175,841,786,4548,192,NA,NA
11825,2022-03-30,NA,Golden Jubilee National Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11826,2022-03-31,S92000003,Scotland,6772,1806054,2851,1358182,3070,326485,851,121387,25,NA,11580,NA,211.8551042810099,NA,10863,6674,138,NA,5,NA,591,3598,6021,1710580,751,95474,11.089781453041937,5.286331416447127,79813,8162,9204,62447,2385,22,8
11827,2022-03-31,S08000028,NHS Western Isles,42,6510,10,3336,29,2033,3,1141,0,NA,28,NA,105.66037735849056,NA,73,54,NA,:,NA,:,17,2,40,6313,2,197,4.761904761904762,3.0261136712749614,662,103,17,542,14,NA,NA
11828,2022-03-31,S08000030,NHS Tayside,493,127705,188,93994,242,24751,63,8960,1,NA,933,NA,223.98271516024488,NA,763,482,NA,:,NA,:,44,237,447,121549,46,6156,9.330628803245435,4.820484710857054,5881,614,587,4680,71,NA,NA
11829,2022-03-31,S08000026,NHS Shetland,43,5632,4,1866,39,3451,0,315,1,NA,16,NA,69.96064713598601,NA,60,53,NA,:,NA,:,2,5,43,5547,0,85,0,1.5092329545454546,685,52,11,622,NA,NA,NA
11830,2022-03-31,S08000025,NHS Orkney,14,4774,2,2121,11,2249,1,404,0,NA,15,NA,66.96428571428571,NA,30,24,NA,:,NA,:,1,5,14,4705,0,69,0,1.4453288646837037,445,24,13,408,NA,NA,NA
11831,2022-03-31,S08000024,NHS Lothian,1144,300256,459,225510,543,54088,142,20658,4,NA,1616,NA,177.09783120910913,NA,1923,1249,NA,:,NA,:,67,607,1025,285762,119,14494,10.402097902097902,4.8272141106256,14014,1199,1598,11217,284,NA,NA
11832,2022-03-31,S08000032,NHS Lanarkshire,803,255403,377,204212,334,36736,92,14455,4,NA,1864,NA,281.58801136020304,NA,1220,672,NA,:,NA,:,79,469,688,239389,115,16014,14.321295143212952,6.2700907976805285,8211,977,1259,5975,359,NA,NA
11833,2022-03-31,S08000022,NHS Highland,423,84709,170,57525,208,20261,45,6923,3,NA,366,NA,114.0684410646388,NA,667,421,NA,:,NA,:,37,209,392,81598,31,3111,7.328605200945627,3.672573162237778,5243,517,465,4261,124,NA,NA
11834,2022-03-31,S08000031,NHS Greater Glasgow and Clyde,1478,431587,724,346849,561,59823,193,24915,6,NA,3168,NA,267.28763794674495,NA,2269,1237,NA,:,NA,:,147,885,1263,403967,215,27620,14.546684709066303,6.399636689705668,15170,1895,2245,11030,712,NA,NA
11835,2022-03-31,S08000020,NHS Grampian,619,165354,212,110274,329,41421,78,13659,1,NA,692,NA,118.17948936896936,NA,1066,739,NA,:,NA,:,40,287,574,159240,45,6114,7.269789983844911,3.697521680757647,9861,783,901,8177,190,NA,NA
11836,2022-03-31,S08000019,NHS Forth Valley,420,106240,180,79495,178,19011,62,7734,1,NA,697,NA,227.82989572778084,NA,648,388,NA,:,NA,:,48,212,373,100615,47,5625,11.19047619047619,5.2946159638554215,4460,465,538,3457,153,NA,NA
11837,2022-03-31,S08000029,NHS Fife,461,118482,200,86904,202,23211,59,8367,2,NA,666,NA,178.01299013711812,NA,759,480,NA,:,NA,:,32,247,420,112755,41,5727,8.893709327548807,4.833645617055756,5291,461,633,4197,160,NA,NA
11838,2022-03-31,S08000017,NHS Dumfries and Galloway,191,40817,77,29233,84,8383,30,3201,1,NA,239,NA,161.1706790747859,NA,312,183,NA,:,NA,:,18,111,174,39239,17,1578,8.900523560209423,3.866036210402529,2195,254,219,1722,33,NA,NA
11839,2022-03-31,S08000016,NHS Borders,142,29627,41,20773,80,6913,21,1941,0,NA,179,NA,155.3280111072544,NA,238,165,NA,:,NA,:,13,60,126,28570,16,1057,11.267605633802816,3.567691632632396,1691,132,127,1432,67,NA,NA
11840,2022-03-31,S08000015,NHS Ayrshire and Arran,499,128958,207,96090,230,24154,62,8714,1,NA,1101,NA,299.1929128508927,NA,793,489,NA,:,NA,:,45,259,442,121331,57,7627,11.422845691382763,5.914328696164643,5575,682,581,4312,213,NA,NA
11841,2022-03-31,NA,Golden Jubilee National Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11842,2022-04-01,S92000003,Scotland,5611,1811665,2314,1360496,2546,329031,751,122138,30,NA,11610,NA,212.40395170142705,NA,9259,5749,108,NA,5,NA,533,2977,5054,1715634,557,96031,9.926929246123686,5.300704048485785,68179,6955,7408,53816,2331,23,6
11843,2022-04-01,S08000028,NHS Western Isles,49,6559,13,3349,24,2057,12,1153,0,NA,28,NA,105.66037735849056,NA,81,56,NA,:,NA,:,20,5,46,6359,3,200,6.122448979591836,3.049245311785333,486,58,13,415,12,NA,NA
11844,2022-04-01,S08000030,NHS Tayside,374,128079,138,94132,200,24951,36,8996,2,NA,935,NA,224.4628495978874,NA,623,409,NA,:,NA,:,23,191,345,121894,29,6185,7.754010695187166,4.82905082019691,5011,607,483,3921,74,NA,NA
11845,2022-04-01,S08000026,NHS Shetland,26,5658,6,1872,18,3469,2,317,0,NA,16,NA,69.96064713598601,NA,41,34,NA,:,NA,:,3,4,25,5572,1,86,3.8461538461538463,1.519971721456345,511,28,13,470,NA,NA,NA
11846,2022-04-01,S08000025,NHS Orkney,20,4794,0,2121,18,2267,2,406,0,NA,15,NA,66.96428571428571,NA,29,27,NA,:,NA,:,1,1,18,4723,2,71,10,1.4810179390905298,418,19,10,389,NA,NA,NA
11847,2022-04-01,S08000024,NHS Lothian,971,301227,421,225931,404,54492,146,20804,2,NA,1618,NA,177.31701169327883,NA,1629,1002,NA,:,NA,:,51,576,873,286635,98,14592,10.092687950566429,4.844187274049139,12127,1013,1384,9730,285,NA,NA
11848,2022-04-01,S08000032,NHS Lanarkshire,669,256072,308,204520,278,37014,83,14538,5,NA,1869,NA,282.3433440087014,NA,1015,586,NA,:,NA,:,53,376,591,239980,78,16092,11.659192825112108,6.284170077165797,6838,825,998,5015,347,NA,NA
11849,2022-04-01,S08000022,NHS Highland,392,85101,151,57676,197,20458,44,6967,1,NA,367,NA,114.38010347191924,NA,611,389,NA,:,NA,:,44,178,365,81963,27,3138,6.887755102040816,3.687383226989107,4480,488,394,3598,126,NA,NA
11850,2022-04-01,S08000031,NHS Greater Glasgow and Clyde,1100,432687,492,347341,461,60284,147,25062,12,NA,3180,NA,268.3000911207857,NA,1765,1015,NA,:,NA,:,141,609,965,404932,135,27755,12.272727272727272,6.414567574251133,12920,1484,1605,9831,688,5,NA
11851,2022-04-01,S08000020,NHS Grampian,563,165917,192,110466,289,41710,82,13741,1,NA,693,NA,118.35026897788406,NA,1019,708,NA,:,NA,:,32,279,528,159768,35,6149,6.216696269982238,3.70606990242109,8467,542,791,7134,191,NA,NA
11852,2022-04-01,S08000019,NHS Forth Valley,345,106585,161,79656,148,19159,36,7770,3,NA,700,NA,228.8105122086752,NA,550,323,NA,:,NA,:,52,175,309,100924,36,5661,10.434782608695652,5.311253928789229,4017,544,446,3027,151,NA,NA
11853,2022-04-01,S08000029,NHS Fife,363,118845,140,87044,166,23377,57,8424,0,NA,666,NA,178.01299013711812,NA,673,433,NA,:,NA,:,33,207,333,113088,30,5757,8.264462809917354,4.844124700239808,4509,389,498,3622,156,NA,NA
11854,2022-04-01,S08000017,NHS Dumfries and Galloway,139,40956,48,29281,71,8454,20,3221,0,NA,239,NA,161.1706790747859,NA,234,156,NA,:,NA,:,13,65,128,39367,11,1589,7.913669064748201,3.879773415372595,1818,189,163,1466,29,NA,NA
11855,2022-04-01,S08000016,NHS Borders,121,29748,37,20810,71,6984,13,1954,1,NA,180,NA,156.19576535925026,NA,205,141,NA,:,NA,:,10,54,113,28683,8,1065,6.6115702479338845,3.580072609923356,1476,157,103,1216,65,NA,NA
11856,2022-04-01,S08000015,NHS Ayrshire and Arran,479,129437,207,96297,201,24355,71,8785,3,NA,1104,NA,300.0081523954455,NA,755,445,NA,:,NA,:,57,253,415,121746,64,7691,13.36116910229645,5.941886786622063,4715,601,498,3616,202,NA,NA
11857,2022-04-01,NA,Golden Jubilee National Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11858,2022-04-02,S92000003,Scotland,4856,1816521,1810,1362306,2341,331372,705,122843,17,NA,11627,NA,212.71496523966337,NA,7973,5288,108,NA,5,NA,387,2298,4370,1720004,486,96517,10.00823723228995,5.313288423310273,54689,4125,5340,45224,2406,20,6
11859,2022-04-02,S08000028,NHS Western Isles,41,6600,7,3356,22,2079,12,1165,0,NA,28,NA,105.66037735849056,NA,77,57,NA,:,NA,:,19,1,40,6399,1,201,2.4390243902439024,3.0454545454545454,401,66,2,333,16,NA,NA
11860,2022-04-02,S08000030,NHS Tayside,328,128407,94,94226,176,25127,58,9054,1,NA,936,NA,224.7029168167087,NA,532,385,NA,:,NA,:,17,130,304,122198,24,6209,7.317073170731708,4.835406169445591,3855,342,315,3198,79,NA,NA
11861,2022-04-02,S08000026,NHS Shetland,30,5688,0,1872,27,3496,3,320,0,NA,16,NA,69.96064713598601,NA,0,NA,NA,:,NA,:,NA,NA,30,5602,0,86,0,1.5119549929676512,379,28,6,345,NA,NA,NA
11862,2022-04-02,S08000025,NHS Orkney,13,4807,1,2122,11,2278,1,407,0,NA,15,NA,66.96428571428571,NA,0,NA,NA,:,NA,:,NA,NA,13,4736,0,71,0,1.4770126898273352,280,15,2,263,NA,NA,NA
11863,2022-04-02,S08000024,NHS Lothian,870,302097,339,226270,405,54897,126,20930,2,NA,1620,NA,177.5361921774485,NA,1497,981,NA,:,NA,:,47,469,782,287417,88,14680,10.114942528735632,4.85936636245974,10311,737,1042,8532,278,NA,NA
11864,2022-04-02,S08000032,NHS Lanarkshire,578,256650,261,204781,244,37258,73,14611,2,NA,1871,NA,282.64547706810083,NA,875,508,NA,:,NA,:,56,311,499,240479,79,16171,13.667820069204152,6.30079875316579,5621,440,738,4443,378,NA,NA
11865,2022-04-02,S08000022,NHS Highland,292,85393,98,57774,165,20623,29,6996,3,NA,370,NA,115.31509069376052,NA,482,339,NA,:,NA,:,11,132,268,82231,24,3162,8.219178082191782,3.702879627135714,3440,179,294,2967,135,NA,NA
11866,2022-04-02,S08000031,NHS Greater Glasgow and Clyde,951,433638,405,347746,414,60698,132,25194,2,NA,3182,NA,268.4688333164591,NA,1515,919,NA,:,NA,:,80,516,848,405780,103,27858,10.830704521556257,6.424252487097533,10388,883,1280,8225,719,6,NA
11867,2022-04-02,S08000020,NHS Grampian,433,166350,123,110589,246,41956,64,13805,3,NA,696,NA,118.86260780462814,NA,802,607,NA,:,NA,:,17,178,397,160165,36,6185,8.314087759815243,3.718064322212203,6576,333,471,5772,188,NA,NA
11868,2022-04-02,S08000019,NHS Forth Valley,328,106913,121,79777,158,19317,49,7819,0,NA,700,NA,228.8105122086752,NA,514,333,NA,:,NA,:,27,154,289,101213,39,5700,11.890243902439025,5.3314377110360764,3159,279,321,2559,149,NA,NA
11869,2022-04-02,S08000029,NHS Fife,362,119207,136,87180,168,23545,58,8482,1,NA,667,NA,178.28027690909576,NA,587,406,NA,:,NA,:,29,152,327,113415,35,5792,9.668508287292818,4.858775071933695,3714,256,346,3112,160,NA,NA
11870,2022-04-02,S08000017,NHS Dumfries and Galloway,139,41095,39,29320,78,8532,22,3243,1,NA,240,NA,161.84503338053813,NA,225,159,NA,:,NA,:,11,55,131,39498,8,1597,5.755395683453237,3.8861175325465385,1429,160,118,1151,33,NA,NA
11871,2022-04-02,S08000016,NHS Borders,107,29855,33,20843,58,7042,16,1970,1,NA,181,NA,157.0635196112461,NA,181,129,NA,:,NA,:,16,36,102,28785,5,1070,4.672897196261682,3.583989281527382,1160,101,71,988,62,NA,NA
11872,2022-04-02,S08000015,NHS Ayrshire and Arran,384,129821,153,96450,169,24524,62,8847,1,NA,1105,NA,300.2798989102965,NA,599,384,NA,:,NA,:,57,158,340,122086,44,7735,11.458333333333334,5.958203988568876,3662,305,330,3027,207,NA,NA
11873,2022-04-02,NA,Golden Jubilee National Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11874,2022-04-03,S92000003,Scotland,5320,1821841,1694,1364000,2826,334198,800,123643,25,NA,11652,NA,213.17233809001095,NA,8335,5934,92,NA,6,NA,416,1985,4766,1724770,554,97071,10.413533834586469,5.3281817677832475,59049,5446,4690,48913,2377,23,6
11875,2022-04-03,S08000028,NHS Western Isles,52,6652,11,3367,31,2110,10,1175,0,NA,28,NA,105.66037735849056,NA,79,60,NA,:,NA,:,19,0,52,6451,0,201,0,3.021647624774504,484,76,1,407,15,NA,NA
11876,2022-04-03,S08000030,NHS Tayside,307,128714,87,94313,176,25303,44,9098,2,NA,938,NA,225.18305125435123,NA,510,388,NA,:,NA,:,18,104,284,122482,23,6232,7.49185667752443,4.841742157030315,3958,364,252,3342,87,NA,NA
11877,2022-04-03,S08000026,NHS Shetland,31,5719,2,1874,27,3523,2,322,0,NA,16,NA,69.96064713598601,NA,42,39,NA,:,NA,:,3,0,31,5633,0,86,0,1.5037593984962403,483,37,0,446,NA,NA,NA
11878,2022-04-03,S08000025,NHS Orkney,13,4820,2,2124,11,2289,0,407,0,NA,15,NA,66.96428571428571,NA,0,NA,NA,:,NA,:,NA,NA,13,4749,0,71,0,1.4730290456431536,322,11,4,307,NA,NA,NA
11879,2022-04-03,S08000024,NHS Lothian,948,303045,288,226558,498,55395,162,21092,4,NA,1624,NA,177.9745531457879,NA,1566,1106,NA,:,NA,:,56,404,850,288267,98,14778,10.337552742616031,4.876503489580755,11242,755,1013,9474,277,NA,NA
11880,2022-04-03,S08000032,NHS Lanarkshire,615,257265,211,204992,313,37571,91,14702,6,NA,1877,NA,283.55187624629883,NA,871,584,NA,:,NA,:,38,249,540,241019,75,16246,12.195121951219512,6.314889316463569,5810,554,632,4624,337,NA,NA
11881,2022-04-03,S08000022,NHS Highland,359,85752,90,57864,226,20849,43,7039,1,NA,371,NA,115.62675310104096,NA,534,415,NA,:,NA,:,20,99,336,82567,23,3185,6.406685236768802,3.7141990857356095,3802,284,200,3318,129,NA,NA
11882,2022-04-03,S08000031,NHS Greater Glasgow and Clyde,1078,434716,407,348153,518,61216,153,25347,2,NA,3184,NA,268.63757551213257,NA,1627,1079,NA,:,NA,:,77,471,921,406701,157,28015,14.564007421150276,6.44443728779249,10817,1106,1164,8547,706,5,NA
11883,2022-04-03,S08000020,NHS Grampian,505,166855,122,110711,302,42258,81,13886,3,NA,699,NA,119.3749466313722,NA,854,678,NA,:,NA,:,36,140,475,160640,30,6215,5.9405940594059405,3.72479098618561,7448,623,372,6453,192,NA,NA
11884,2022-04-03,S08000019,NHS Forth Valley,317,107230,117,79894,137,19454,63,7882,2,NA,702,NA,229.4642565292714,NA,484,319,NA,:,NA,:,25,140,287,101500,30,5730,9.46372239747634,5.343653828219715,3372,398,282,2692,155,NA,NA
11885,2022-04-03,S08000029,NHS Fife,370,119577,115,87295,191,23736,64,8546,3,NA,670,NA,179.08213722502873,NA,602,426,NA,:,NA,:,36,140,330,113745,40,5832,10.81081081081081,4.877192102160114,3983,429,291,3263,165,NA,NA
11886,2022-04-03,S08000017,NHS Dumfries and Galloway,136,41231,37,29357,84,8616,15,3258,0,NA,240,NA,161.84503338053813,NA,214,162,NA,:,NA,:,17,35,128,39626,8,1605,5.882352941176471,3.8927020930853,1558,226,81,1251,32,NA,NA
11887,2022-04-03,S08000016,NHS Borders,123,29978,29,20872,80,7122,14,1984,1,NA,182,NA,157.93127386324193,NA,205,165,NA,:,NA,:,10,30,115,28900,8,1078,6.504065040650406,3.5959703782774035,1252,99,58,1095,67,NA,NA
11888,2022-04-03,S08000015,NHS Ayrshire and Arran,466,130287,176,96626,232,24756,58,8905,1,NA,1106,NA,300.55164542514746,NA,679,453,NA,:,NA,:,61,165,404,122490,62,7797,13.304721030042918,5.984480416311681,4161,482,330,3349,213,NA,NA
11889,2022-04-03,NA,Golden Jubilee National Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11890,2022-04-04,S92000003,Scotland,6792,1828633,2851,1366851,3066,337264,875,124518,28,NA,11680,NA,213.6845956824003,NA,10369,6185,132,NA,12,NA,773,3411,6035,1730805,757,97828,11.145465253239104,5.34978861258656,76462,12086,8163,56213,2381,24,5
11891,2022-04-04,S08000028,NHS Western Isles,65,6717,20,3387,36,2146,9,1184,1,NA,29,NA,109.43396226415096,NA,99,63,NA,:,NA,:,32,4,60,6511,5,206,7.6923076923076925,3.066845317850231,628,175,15,438,16,NA,NA
11892,2022-04-04,S08000030,NHS Tayside,397,129111,158,94471,194,25497,45,9143,1,NA,939,NA,225.42311847317248,NA,621,409,NA,:,NA,:,34,178,365,122847,32,6264,8.060453400503778,4.851639287125032,5143,763,493,3887,90,NA,NA
11893,2022-04-04,S08000026,NHS Shetland,49,5768,7,1881,36,3559,6,328,0,NA,16,NA,69.96064713598601,NA,65,51,NA,:,NA,:,9,5,48,5681,1,87,2.0408163265306123,1.5083217753120666,644,97,8,539,NA,NA,NA
11894,2022-04-04,S08000025,NHS Orkney,29,4849,7,2131,20,2309,2,409,0,NA,15,NA,66.96428571428571,NA,38,29,NA,:,NA,:,5,4,29,4778,0,71,0,1.4642194266859143,499,78,11,410,NA,NA,NA
11895,2022-04-04,S08000024,NHS Lothian,1242,304287,513,227071,575,55970,154,21246,1,NA,1625,NA,178.08414338787276,NA,1934,1182,NA,:,NA,:,114,638,1111,289378,131,14909,10.547504025764896,4.899650658753085,14392,1950,1704,10738,322,NA,NA
11896,2022-04-04,S08000032,NHS Lanarkshire,808,258073,364,205356,341,37912,103,14805,3,NA,1880,NA,284.0050758353979,NA,1163,634,NA,:,NA,:,106,423,683,241702,125,16371,15.470297029702971,6.343553955663707,7730,1424,959,5347,319,NA,NA
11897,2022-04-04,S08000022,NHS Highland,425,86177,148,58012,219,21068,58,7097,4,NA,375,NA,116.8734027301627,NA,651,420,NA,:,NA,:,33,198,396,82963,29,3214,6.823529411764706,3.7295334021838777,5052,700,437,3915,130,NA,NA
11898,2022-04-04,S08000031,NHS Greater Glasgow and Clyde,1440,436156,710,348863,548,61764,182,25529,7,NA,3191,NA,269.22817319698964,NA,2115,1111,NA,:,NA,:,196,808,1241,407942,199,28214,13.819444444444445,6.46878639752749,14179,2577,1897,9705,673,5,NA
11899,2022-04-04,S08000020,NHS Grampian,607,167462,215,110926,315,42573,77,13963,2,NA,701,NA,119.7165058492016,NA,1043,690,NA,:,NA,:,56,297,565,161205,42,6257,6.919275123558484,3.736370042158818,9327,1311,707,7309,190,NA,NA
11900,2022-04-04,S08000019,NHS Forth Valley,411,107641,175,80069,179,19633,57,7939,3,NA,705,NA,230.44487301016576,NA,624,363,NA,:,NA,:,52,209,363,101863,48,5778,11.67883211678832,5.367843108109364,4525,849,496,3180,165,NA,NA
11901,2022-04-04,S08000029,NHS Fife,447,120024,186,87481,192,23928,69,8615,2,NA,672,NA,179.61671076898403,NA,704,427,NA,:,NA,:,48,229,402,114147,45,5877,10.06711409395973,4.896520695860828,5082,674,554,3854,167,NA,NA
11902,2022-04-04,S08000017,NHS Dumfries and Galloway,177,41408,72,29429,82,8698,23,3281,0,NA,240,NA,161.84503338053813,NA,267,159,NA,:,NA,:,14,94,159,39785,18,1623,10.169491525423728,3.919532457496136,1868,270,160,1438,30,NA,NA
11903,2022-04-04,S08000016,NHS Borders,152,30130,39,20911,86,7208,27,2011,1,NA,183,NA,158.79902811523775,NA,242,178,NA,:,NA,:,13,51,142,29042,10,1088,6.578947368421052,3.6110189180219057,1733,251,121,1361,59,NA,NA
11904,2022-04-04,S08000015,NHS Ayrshire and Arran,543,130830,237,96863,243,24999,63,8968,3,NA,1109,NA,301.36688496970027,NA,763,437,NA,:,NA,:,58,268,471,122961,72,7869,13.259668508287293,6.014675533134602,5169,948,559,3662,216,NA,NA
11905,2022-04-04,NA,Golden Jubilee National Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11906,2022-04-05,S92000003,Scotland,7013,1835646,2755,1369606,3286,340550,972,125490,32,NA,11712,NA,214.27003293084525,NA,10394,6416,110,NA,4,NA,654,3324,6270,1737075,743,98571,10.594610009981462,5.3698262083212125,72321,11855,7727,52739,2339,24,5
11907,2022-04-05,S08000028,NHS Western Isles,58,6775,10,3397,36,2182,12,1196,0,NA,29,NA,109.43396226415096,NA,90,67,NA,:,NA,:,16,7,57,6568,1,207,1.7241379310344829,3.055350553505535,602,167,21,414,14,NA,NA
11908,2022-04-05,S08000030,NHS Tayside,435,129546,184,94655,207,25704,44,9187,2,NA,941,NA,225.90325291081504,NA,640,399,NA,:,NA,:,35,206,401,123248,34,6298,7.816091954022989,4.861593565220076,5069,892,415,3762,79,NA,NA
11909,2022-04-05,S08000026,NHS Shetland,52,5820,5,1886,44,3603,3,331,0,NA,16,NA,69.96064713598601,NA,66,57,NA,:,NA,:,4,5,50,5731,2,89,3.8461538461538463,1.529209621993127,549,53,10,486,NA,NA,NA
11910,2022-04-05,S08000025,NHS Orkney,21,4870,3,2134,17,2326,1,410,0,NA,15,NA,66.96428571428571,NA,30,27,NA,:,NA,:,1,2,21,4799,0,71,0,1.457905544147844,379,36,6,337,NA,NA,NA
11911,2022-04-05,S08000024,NHS Lothian,1240,305527,443,227514,609,56579,188,21434,2,NA,1627,NA,178.30332387204243,NA,1893,1231,NA,:,NA,:,77,585,1121,290499,119,15028,9.596774193548388,4.9187142216563515,13480,1654,1642,10184,293,NA,NA
11912,2022-04-05,S08000032,NHS Lanarkshire,840,258913,386,205742,336,38248,118,14923,5,NA,1885,NA,284.7604084838963,NA,1176,641,NA,:,NA,:,80,455,731,242433,109,16480,12.976190476190476,6.365072437459688,7390,1370,979,5041,304,NA,NA
11913,2022-04-05,S08000022,NHS Highland,403,86580,152,58164,198,21266,53,7150,2,NA,377,NA,117.49672754472356,NA,629,404,NA,:,NA,:,37,188,377,83340,26,3240,6.451612903225806,3.7422037422037424,4715,768,394,3553,135,NA,NA
11914,2022-04-05,S08000031,NHS Greater Glasgow and Clyde,1517,437673,672,349535,634,62398,211,25740,8,NA,3199,NA,269.9031419796834,NA,2131,1199,NA,:,NA,:,152,780,1320,409262,197,28411,12.986156888595913,6.491375981611843,13591,2457,1885,9249,689,5,NA
11915,2022-04-05,S08000020,NHS Grampian,651,168113,178,111104,373,42946,100,14063,3,NA,704,NA,120.22884467594568,NA,1062,762,NA,:,NA,:,39,261,604,161809,47,6304,7.219662058371736,3.749858725975981,8450,1205,612,6633,184,NA,NA
11916,2022-04-05,S08000019,NHS Forth Valley,461,108102,182,80251,212,19845,67,8006,1,NA,706,NA,230.77174517046384,NA,653,392,NA,:,NA,:,47,214,405,102268,56,5834,12.147505422993492,5.396754916652791,4256,785,409,3062,164,NA,NA
11917,2022-04-05,S08000029,NHS Fife,468,120492,203,87684,202,24130,63,8678,4,NA,676,NA,180.68585785689467,NA,707,415,NA,:,NA,:,41,251,414,114561,54,5931,11.538461538461538,4.922318494173887,4719,707,513,3499,171,NA,NA
11918,2022-04-05,S08000017,NHS Dumfries and Galloway,209,41617,74,29503,104,8802,31,3312,1,NA,241,NA,162.51938768629037,NA,315,198,NA,:,NA,:,33,84,199,39984,10,1633,4.784688995215311,3.9238772616959414,2082,402,155,1525,31,NA,NA
11919,2022-04-05,S08000016,NHS Borders,132,30262,37,20948,77,7285,18,2029,1,NA,184,NA,159.6667823672336,NA,209,149,NA,:,NA,:,7,53,123,29165,9,1097,6.818181818181818,3.625008261185646,1583,217,117,1249,57,NA,NA
11920,2022-04-05,S08000015,NHS Ayrshire and Arran,526,131356,226,97089,237,25236,63,9031,3,NA,1112,NA,302.1821245142531,NA,750,441,NA,:,NA,:,83,226,447,123408,79,7948,15.019011406844106,6.05073236091233,5059,1131,548,3380,215,NA,NA
11921,2022-04-05,NA,Golden Jubilee National Hospital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11922,2022-04-06,S92000003,Scotland,6420,1842066,2553,1372159,2995,343545,872,126362,21,NA,11733,NA,214.6542261251372,NA,9703,5951,91,NA,8,NA,580,3172,5704,1742779,716,99287,11.152647975077882,5.389980597872172,69541,9682,7346,52513,2306,27,6
11923,2022-04-06,S08000028,NHS Western Isles,55,6830,14,3411,27,2209,14,1210,0,NA,29,NA,109.43396226415096,NA,82,50,NA,:,NA,:,26,6,50,6618,5,212,9.090909090909092,3.103953147877013,505,101,13,391,15,NA,NA
11924,2022-04-06,S08000030,NHS Tayside,436,129982,184,94839,197,25901,55,9242,0,NA,941,NA,225.90325291081504,NA,648,397,NA,:,NA,:,25,226,390,123638,46,6344,10.55045871559633,4.8806757858780445,4913,857,449,3607,83,NA,NA
11925,2022-04-06,S08000026,NHS Shetland,68,5888,12,1898,53,3656,3,334,0,NA,16,NA,69.96064713598601,NA,85,68,NA,:,NA,:,9,8,66,5797,2,91,2.9411764705882355,1.5455163043478262,599,80,15,504,NA,NA,NA
11926,2022-04-06,S08000025,NHS Orkney,19,4889,3,2137,16,2342,0,410,0,NA,15,NA,66.96428571428571,NA,30,25,NA,:,NA,:,1,4,18,4817,1,72,5.2631578947368425,1.4726938024135816,417,38,13,366,NA,NA,NA
