Date,Country,Sex,SexQF,AgeGroup,AgeGroupQF,DailyPositive,CumulativePositive,DailyDeaths,DailyDeathsQF,CumulativeDeaths,CumulativeDeathsQF,CrudeRateDeaths,CrudeRateDeathsQF,FirstInfections,FirstInfectionsCumulative,Reinfections,ReinfectionsCumulative,PercentReinfections,PercentReinfectionsCumulative
20220918,S92000003,Total,d,25 to 44,"",73,702859,,:,,:,,:,54,645025,19,57834,26.027397260273972,8.228392892457805
20220918,S92000003,Total,d,45 to 64,"",144,540663,,:,,:,,:,117,510045,27,30618,18.75,5.663047036693837
20220918,S92000003,Total,d,60+,"",138,315462,,:,,:,,:,130,305403,8,10059,5.797101449275362,3.188656636932499
20220918,S92000003,Total,d,65 to 74,"",59,120242,,:,,:,,:,57,117314,2,2928,3.389830508474576,2.435089236705976
20220918,S92000003,Total,d,75 to 84,"",24,59336,,:,,:,,:,22,57814,2,1522,8.333333333333334,2.5650532560334365
20220918,S92000003,Total,d,85plus,"",20,29883,,:,,:,,:,18,28694,2,1189,10,3.978850851654787
20220918,S92000003,Total,d,Total,d,358,2101799,,:,,:,,:,298,1959887,60,141912,16.75977653631285,6.751930132234338
20220919,S92000003,Female,"",0 to 14,"",5,162962,,:,,:,,:,3,153560,2,9402,40,5.769443183073355
20220919,S92000003,Female,"",0 to 59,"",147,977778,,:,,:,,:,97,895760,50,82018,34.01360544217687,8.388202639044854
20220919,S92000003,Female,"",15 to 19,"",6,77925,,:,,:,,:,0,70802,6,7123,100,9.14084055181264
20220919,S92000003,Female,"",20 to 24,"",8,98626,,:,,:,,:,6,87680,2,10946,25,11.098493297913329
20220919,S92000003,Female,"",25 to 44,"",53,394275,,:,,:,,:,31,357000,22,37275,41.509433962264154,9.454061251664447
20220919,S92000003,Female,"",45 to 64,"",96,300841,,:,,:,,:,77,280881,19,19960,19.791666666666668,6.634733962458575
20220919,S92000003,Female,"",60+,"",71,167505,,:,,:,,:,68,161632,3,5873,4.225352112676056,3.506163995104624
20220919,S92000003,Female,"",65 to 74,"",31,60957,,:,,:,,:,31,59419,0,1538,0,2.5230900470823694
20220919,S92000003,Female,"",75 to 84,"",11,30672,,:,,:,,:,11,29852,0,820,0,2.673448095983307
20220919,S92000003,Female,"",85plus,"",8,19025,,:,,:,,:,6,18198,2,827,25,4.3469119579500655
20220919,S92000003,Female,"",Total,d,218,1145464,,:,,:,,:,165,1057573,53,87891,24.31192660550459,7.6729604771516176
20220919,S92000003,Male,"",0 to 14,"",13,165633,,:,,:,,:,10,155996,3,9637,23.076923076923077,5.81828500359228
20220919,S92000003,Male,"",0 to 59,"",120,806233,,:,,:,,:,94,756322,26,49911,21.666666666666668,6.190642159276536
20220919,S92000003,Male,"",15 to 19,"",10,64465,,:,,:,,:,8,60262,2,4203,20,6.519816954936787
20220919,S92000003,Male,"",20 to 24,"",12,77995,,:,,:,,:,9,71467,3,6528,25,8.369767292775178
20220919,S92000003,Male,"",25 to 44,"",35,307727,,:,,:,,:,25,287136,10,20591,28.571428571428573,6.69132055360758
20220919,S92000003,Male,"",45 to 64,"",62,239516,,:,,:,,:,53,228830,9,10686,14.516129032258064,4.461497352995207
20220919,S92000003,Male,"",60+,"",72,147645,,:,,:,,:,62,143446,10,4199,13.88888888888889,2.8439838802533104
20220919,S92000003,Male,"",65 to 74,"",38,59258,,:,,:,,:,33,57863,5,1395,13.157894736842104,2.354112524891154
20220919,S92000003,Male,"",75 to 84,"",19,28670,,:,,:,,:,17,27966,2,704,10.526315789473685,2.4555284269271014
20220919,S92000003,Male,"",85plus,"",3,10614,,:,,:,,:,1,10248,2,366,66.66666666666667,3.4482758620689653
20220919,S92000003,Male,"",Total,d,192,954086,,:,,:,,:,156,899976,36,54110,18.75,5.671396498848112
20220919,S92000003,Total,d,0 to 14,"",18,328735,,:,,:,,:,13,309696,5,19039,27.77777777777778,5.791595053766712
20220919,S92000003,Total,d,0 to 59,"",267,1785878,,:,,:,,:,191,1653949,76,131929,28.46441947565543,7.3873467280519725
20220919,S92000003,Total,d,15 to 19,"",16,142500,,:,,:,,:,8,131174,8,11326,50,7.9480701754385965
20220919,S92000003,Total,d,20 to 24,"",20,176909,,:,,:,,:,15,159435,5,17474,25,9.877394592700202
20220919,S92000003,Total,d,25 to 44,"",88,702947,,:,,:,,:,56,645081,32,57866,36.36363636363637,8.231915066142967
20220919,S92000003,Total,d,45 to 64,"",158,540821,,:,,:,,:,130,510175,28,30646,17.72151898734177,5.666569900207278
20220919,S92000003,Total,d,60+,"",143,315605,,:,,:,,:,130,305533,13,10072,9.090909090909092,3.191330935821676
20220919,S92000003,Total,d,65 to 74,"",69,120311,,:,,:,,:,64,117378,5,2933,7.246376811594203,2.437848575774451
20220919,S92000003,Total,d,75 to 84,"",30,59366,,:,,:,,:,28,57842,2,1524,6.666666666666667,2.5671259643567024
20220919,S92000003,Total,d,85plus,"",11,29894,,:,,:,,:,7,28701,4,1193,36.36363636363637,3.9907673780691777
20220919,S92000003,Total,d,Total,d,410,2102209,,:,,:,,:,321,1960208,89,142001,21.70731707317073,6.754846925305714
20220920,S92000003,Female,"",0 to 14,"",4,162966,,:,,:,,:,0,153560,4,9406,100,5.771756071818661
20220920,S92000003,Female,"",0 to 59,"",187,977965,,:,,:,,:,118,895878,69,82087,36.898395721925134,8.393654169627748
20220920,S92000003,Female,"",15 to 19,"",4,77929,,:,,:,,:,2,70804,2,7125,50,9.142937802358556
20220920,S92000003,Female,"",20 to 24,"",13,98639,,:,,:,,:,9,87689,4,10950,30.76923076923077,11.101085777430834
20220920,S92000003,Female,"",25 to 44,"",96,394371,,:,,:,,:,59,357059,37,37312,38.541666666666664,9.461141919664477
20220920,S92000003,Female,"",45 to 64,"",96,300937,,:,,:,,:,70,280951,26,19986,27.083333333333332,6.641257140198779
20220920,S92000003,Female,"",60+,"",125,167630,,:,,:,,:,111,161743,14,5887,11.2,3.5119012110004175
20220920,S92000003,Female,"",65 to 74,"",48,61005,,:,,:,,:,43,59462,5,1543,10.416666666666666,2.529300876977297
20220920,S92000003,Female,"",75 to 84,"",28,30700,,:,,:,,:,26,29878,2,822,7.142857142857143,2.6775244299674266
20220920,S92000003,Female,"",85plus,"",23,19048,,:,,:,,:,20,18218,3,830,13.043478260869565,4.357412851742965
20220920,S92000003,Female,"",Total,d,312,1145776,,:,,:,,:,229,1057802,83,87974,26.602564102564102,7.678115094049796
20220920,S92000003,Male,"",0 to 14,"",12,165645,,:,,:,,:,11,156007,1,9638,8.333333333333334,5.818467203960276
20220920,S92000003,Male,"",0 to 59,"",126,806359,,:,,:,,:,96,756418,30,49941,23.80952380952381,6.193395249510454
20220920,S92000003,Male,"",15 to 19,"",8,64473,,:,,:,,:,6,60268,2,4205,25,6.522110030555426
20220920,S92000003,Male,"",20 to 24,"",13,78008,,:,,:,,:,11,71478,2,6530,15.384615384615385,8.370936314224181
20220920,S92000003,Male,"",25 to 44,"",52,307779,,:,,:,,:,33,287169,19,20610,36.53846153846154,6.696363299640327
20220920,S92000003,Male,"",45 to 64,"",64,239580,,:,,:,,:,51,228881,13,10699,20.3125,4.465731697136656
20220920,S92000003,Male,"",60+,"",98,147743,,:,,:,,:,85,143531,13,4212,13.26530612244898,2.850896489173768
20220920,S92000003,Male,"",65 to 74,"",39,59297,,:,,:,,:,35,57898,4,1399,10.256410256410257,2.359309914498204
20220920,S92000003,Male,"",75 to 84,"",22,28692,,:,,:,,:,20,27986,2,706,9.090909090909092,2.4606161996375295
20220920,S92000003,Male,"",85plus,"",14,10628,,:,,:,,:,14,10262,0,366,0,3.443733534060971
20220920,S92000003,Male,"",Total,d,224,954310,,:,,:,,:,181,900157,43,54153,19.196428571428573,5.674571156123272
20220920,S92000003,Total,d,0 to 14,"",16,328751,,:,,:,,:,11,309707,5,19044,31.25,5.792834090238509
20220920,S92000003,Total,d,0 to 59,"",313,1786191,,:,,:,,:,214,1654163,99,132028,31.629392971246006,7.3915947398682444
20220920,S92000003,Total,d,15 to 19,"",12,142512,,:,,:,,:,8,131182,4,11330,33.333333333333336,7.950207701807567
20220920,S92000003,Total,d,20 to 24,"",26,176935,,:,,:,,:,20,159455,6,17480,23.076923076923077,9.879334218780908
20220920,S92000003,Total,d,25 to 44,"",148,703095,,:,,:,,:,92,645173,56,57922,37.83783783783784,8.238147049829681
20220920,S92000003,Total,d,45 to 64,"",160,540981,,:,,:,,:,121,510296,39,30685,24.375,5.672103086799721
20220920,S92000003,Total,d,60+,"",223,315828,,:,,:,,:,196,305729,27,10099,12.10762331838565,3.197626556226807
20220920,S92000003,Total,d,65 to 74,"",87,120398,,:,,:,,:,78,117456,9,2942,10.344827586206897,2.4435621854183625
20220920,S92000003,Total,d,75 to 84,"",50,59416,,:,,:,,:,46,57888,4,1528,8,2.5716978591625153
20220920,S92000003,Total,d,85plus,"",37,29931,,:,,:,,:,34,28735,3,1196,8.108108108108109,3.9958571380842605
20220920,S92000003,Total,d,Total,d,536,2102745,,:,,:,,:,410,1960618,126,142127,23.507462686567163,6.759117249119603
20220921,S92000003,Female,"",0 to 14,"",3,162969,,:,,:,,:,2,153562,1,9407,33.333333333333336,5.772263436604508
20220921,S92000003,Female,"",0 to 59,"",197,978162,,:,,:,,:,138,896016,59,82146,29.949238578680202,8.39799542407086
20220921,S92000003,Female,"",15 to 19,"",9,77938,,:,,:,,:,6,70810,3,7128,33.333333333333336,9.145731222253586
20220921,S92000003,Female,"",20 to 24,"",16,98655,,:,,:,,:,10,87699,6,10956,37.5,11.105367188687852
20220921,S92000003,Female,"",25 to 44,"",65,394436,,:,,:,,:,40,357099,25,37337,38.46153846153846,9.465920960561409
20220921,S92000003,Female,"",45 to 64,"",135,301072,,:,,:,,:,106,281057,29,20015,21.48148148148148,6.647911463038741
20220921,S92000003,Female,"",60+,"",129,167759,,:,,:,,:,111,161854,18,5905,13.953488372093023,3.5199303763136403
20220921,S92000003,Female,"",65 to 74,"",52,61057,,:,,:,,:,47,59509,5,1548,9.615384615384615,2.5353358337291385
20220921,S92000003,Female,"",75 to 84,"",28,30728,,:,,:,,:,22,29900,6,828,21.428571428571427,2.694610778443114
20220921,S92000003,Female,"",85plus,"",18,19066,,:,,:,,:,16,18234,2,832,11.11111111111111,4.363788943669359
20220921,S92000003,Female,"",Total,d,326,1146102,,:,,:,,:,249,1058051,77,88051,23.619631901840492,7.682649537301217
20220921,S92000003,Male,"",0 to 14,"",2,165647,,:,,:,,:,2,156009,0,9638,0,5.818396952555736
20220921,S92000003,Male,"",0 to 59,"",105,806464,,:,,:,,:,76,756494,29,49970,27.61904761904762,6.196184826601064
20220921,S92000003,Male,"",15 to 19,"",5,64478,,:,,:,,:,3,60271,2,4207,40,6.524706101305871
20220921,S92000003,Male,"",20 to 24,"",5,78013,,:,,:,,:,4,71482,1,6531,20,8.371681642803123
20220921,S92000003,Male,"",25 to 44,"",43,307822,,:,,:,,:,26,287195,17,20627,39.53488372093023,6.700950549343451
20220921,S92000003,Male,"",45 to 64,"",66,239646,,:,,:,,:,56,228937,10,10709,15.151515151515152,4.4686746284102385
20220921,S92000003,Male,"",60+,"",100,147843,,:,,:,,:,92,143623,8,4220,8,2.8543793077791983
20220921,S92000003,Male,"",65 to 74,"",47,59344,,:,,:,,:,45,57943,2,1401,4.25531914893617,2.360811539498517
20220921,S92000003,Male,"",75 to 84,"",22,28714,,:,,:,,:,19,28005,3,709,13.636363636363637,2.469178797798983
20220921,S92000003,Male,"",85plus,"",15,10643,,:,,:,,:,13,10275,2,368,13.333333333333334,3.457671709104576
20220921,S92000003,Male,"",Total,d,205,954515,,:,,:,,:,168,900325,37,54190,18.048780487804876,5.6772287496791565
20220921,S92000003,Total,d,0 to 14,"",5,328756,,:,,:,,:,4,309711,1,19045,20,5.793050164863911
20220921,S92000003,Total,d,0 to 59,"",302,1786493,,:,,:,,:,214,1654377,88,132116,29.13907284768212,7.39527107019171
20220921,S92000003,Total,d,15 to 19,"",14,142526,,:,,:,,:,9,131191,5,11335,35.714285714285715,7.952934903105398
20220921,S92000003,Total,d,20 to 24,"",21,176956,,:,,:,,:,14,159469,7,17487,33.333333333333336,9.882117588553086
20220921,S92000003,Total,d,25 to 44,"",108,703203,,:,,:,,:,66,645239,42,57964,38.888888888888886,8.242854481565066
20220921,S92000003,Total,d,45 to 64,"",201,541182,,:,,:,,:,162,510458,39,30724,19.402985074626866,5.677202863362048
20220921,S92000003,Total,d,60+,"",229,316057,,:,,:,,:,203,305932,26,10125,11.353711790393014,3.2035360710251632
20220921,S92000003,Total,d,65 to 74,"",99,120497,,:,,:,,:,92,117548,7,2949,7.070707070707071,2.4473638347842686
20220921,S92000003,Total,d,75 to 84,"",50,59466,,:,,:,,:,41,57929,9,1537,18,2.584670231729055
20220921,S92000003,Total,d,85plus,"",33,29964,,:,,:,,:,29,28764,4,1200,12.121212121212121,4.004805766920304
20220921,S92000003,Total,d,Total,d,531,2103276,,:,,:,,:,417,1961035,114,142241,21.468926553672315,6.762830936120604
20220922,S92000003,Female,"",0 to 14,"",2,162971,,:,,:,,:,1,153563,1,9408,50,5.7728062047849
20220922,S92000003,Female,"",0 to 59,"",161,978323,,:,,:,,:,107,896123,54,82200,33.54037267080745,8.402133037861729
20220922,S92000003,Female,"",15 to 19,"",4,77942,,:,,:,,:,2,70812,2,7130,50,9.14782787200739
20220922,S92000003,Female,"",20 to 24,"",15,98670,,:,,:,,:,9,87708,6,10962,40,11.10975980541198
20220922,S92000003,Female,"",25 to 44,"",70,394506,,:,,:,,:,46,357145,24,37361,34.285714285714285,9.470324912675599
20220922,S92000003,Female,"",45 to 64,"",100,301172,,:,,:,,:,70,281127,30,20045,30,6.655665201280332
20220922,S92000003,Female,"",60+,"",85,167844,,:,,:,,:,73,161927,12,5917,14.117647058823529,3.5252972998736922
20220922,S92000003,Female,"",65 to 74,"",34,61091,,:,,:,,:,31,59540,3,1551,8.823529411764707,2.5388355076852562
20220922,S92000003,Female,"",75 to 84,"",15,30743,,:,,:,,:,15,29915,0,828,0,2.6932960348697264
20220922,S92000003,Female,"",85plus,"",6,19072,,:,,:,,:,6,18240,0,832,0,4.3624161073825505
20220922,S92000003,Female,"",Total,d,246,1146348,,:,,:,,:,180,1058231,66,88117,26.829268292682926,7.686758296782478
20220922,S92000003,Male,"",0 to 14,"",9,165656,,:,,:,,:,7,156016,2,9640,22.22222222222222,5.819288163422997
20220922,S92000003,Male,"",0 to 59,"",107,806571,,:,,:,,:,77,756571,30,50000,28.037383177570092,6.199082287858105
20220922,S92000003,Male,"",15 to 19,"",4,64482,,:,,:,,:,3,60274,1,4208,25,6.525852175800999
20220922,S92000003,Male,"",20 to 24,"",12,78025,,:,,:,,:,9,71491,3,6534,25,8.37423902595322
20220922,S92000003,Male,"",25 to 44,"",39,307861,,:,,:,,:,26,287221,13,20640,33.333333333333336,6.704324354172825
20220922,S92000003,Male,"",45 to 64,"",61,239707,,:,,:,,:,46,228983,15,10724,24.59016393442623,4.473795091507549
20220922,S92000003,Male,"",60+,"",91,147934,,:,,:,,:,81,143704,10,4230,10.989010989010989,2.85938323847121
20220922,S92000003,Male,"",65 to 74,"",32,59376,,:,,:,,:,27,57970,5,1406,15.625,2.3679601185664243
20220922,S92000003,Male,"",75 to 84,"",28,28742,,:,,:,,:,27,28032,1,710,3.5714285714285716,2.470252592025607
20220922,S92000003,Male,"",85plus,"",13,10656,,:,,:,,:,13,10288,0,368,0,3.4534534534534536
20220922,S92000003,Male,"",Total,d,198,954713,,:,,:,,:,158,900483,40,54230,20.2020202020202,5.680241077685126
20220922,S92000003,Total,d,0 to 14,"",11,328767,,:,,:,,:,8,309719,3,19048,27.272727272727273,5.7937688393299815
20220922,S92000003,Total,d,0 to 59,"",268,1786761,,:,,:,,:,184,1654561,84,132200,31.34328358208955,7.398863082415612
20220922,S92000003,Total,d,15 to 19,"",8,142534,,:,,:,,:,5,131196,3,11338,37.5,7.9545932900220295
20220922,S92000003,Total,d,20 to 24,"",27,176983,,:,,:,,:,18,159487,9,17496,33.333333333333336,9.88569523626563
20220922,S92000003,Total,d,25 to 44,"",109,703312,,:,,:,,:,72,645311,37,58001,33.944954128440365,8.246837818777442
20220922,S92000003,Total,d,45 to 64,"",161,541343,,:,,:,,:,116,510574,45,30769,27.950310559006212,5.683827074516526
20220922,S92000003,Total,d,60+,"",177,316234,,:,,:,,:,155,306087,22,10147,12.429378531073446,3.2086998867926915
20220922,S92000003,Total,d,65 to 74,"",67,120564,,:,,:,,:,59,117607,8,2957,11.940298507462687,2.452639262134634
20220922,S92000003,Total,d,75 to 84,"",43,59509,,:,,:,,:,42,57971,1,1538,2.3255813953488373,2.5844830193752206
20220922,S92000003,Total,d,85plus,"",19,29983,,:,,:,,:,19,28783,0,1200,0,4.002267951839376
20220922,S92000003,Total,d,Total,d,445,2103721,,:,,:,,:,339,1961374,106,142347,23.820224719101123,6.766439085791319
20220923,S92000003,Female,"",0 to 14,"",5,162976,,:,,:,,:,3,153566,2,9410,40,5.773856273316317
20220923,S92000003,Female,"",0 to 59,"",128,978451,,:,,:,,:,84,896207,44,82244,34.375,8.405530782839406
20220923,S92000003,Female,"",15 to 19,"",3,77945,,:,,:,,:,2,70814,1,7131,33.333333333333336,9.148758740137277
20220923,S92000003,Female,"",20 to 24,"",14,98684,,:,,:,,:,5,87713,9,10971,64.28571428571429,11.117303716914597
20220923,S92000003,Female,"",25 to 44,"",53,394559,,:,,:,,:,36,357181,17,37378,32.075471698113205,9.473361398422036
20220923,S92000003,Female,"",45 to 64,"",82,301254,,:,,:,,:,64,281191,18,20063,21.951219512195124,6.659828583188937
20220923,S92000003,Female,"",60+,"",112,167956,,:,,:,,:,105,162032,7,5924,6.25,3.527114244206816
20220923,S92000003,Female,"",65 to 74,"",41,61132,,:,,:,,:,40,59580,1,1552,2.4390243902439024,2.5387685663809463
20220923,S92000003,Female,"",75 to 84,"",28,30771,,:,,:,,:,26,29941,2,830,7.142857142857143,2.6973449026680965
20220923,S92000003,Female,"",85plus,"",14,19086,,:,,:,,:,13,18253,1,833,7.142857142857143,4.364455621921827
20220923,S92000003,Female,"",Total,d,240,1146588,,:,,:,,:,189,1058420,51,88168,21.25,7.689597309582867
20220923,S92000003,Male,"",0 to 14,"",3,165659,,:,,:,,:,3,156019,0,9640,0,5.819182779082332
20220923,S92000003,Male,"",0 to 59,"",86,806657,,:,,:,,:,63,756634,23,50023,26.74418604651163,6.201272659878982
20220923,S92000003,Male,"",15 to 19,"",4,64486,,:,,:,,:,3,60277,1,4209,25,6.526998108116491
20220923,S92000003,Male,"",20 to 24,"",6,78031,,:,,:,,:,5,71496,1,6535,16.666666666666668,8.37487665158719
20220923,S92000003,Male,"",25 to 44,"",30,307891,,:,,:,,:,21,287242,9,20649,30,6.706594216784511
20220923,S92000003,Male,"",45 to 64,"",60,239767,,:,,:,,:,46,229029,14,10738,23.333333333333332,4.478514557883279
20220923,S92000003,Male,"",60+,"",74,148008,,:,,:,,:,64,143768,10,4240,13.513513513513514,2.864710015674828
20220923,S92000003,Male,"",65 to 74,"",26,59402,,:,,:,,:,21,57991,5,1411,19.23076923076923,2.375340897612875
20220923,S92000003,Male,"",75 to 84,"",24,28766,,:,,:,,:,21,28053,3,713,12.5,2.478620593756518
20220923,S92000003,Male,"",85plus,"",7,10663,,:,,:,,:,7,10295,0,368,0,3.451186345306199
20220923,S92000003,Male,"",Total,d,160,954873,,:,,:,,:,127,900610,33,54263,20.625,5.682745244655572
20220923,S92000003,Total,d,0 to 14,"",8,328775,,:,,:,,:,6,309725,2,19050,25,5.794236179758193
20220923,S92000003,Total,d,0 to 59,"",215,1786976,,:,,:,,:,148,1654709,67,132267,31.162790697674417,7.401722239134717
20220923,S92000003,Total,d,15 to 19,"",8,142542,,:,,:,,:,6,131202,2,11340,25,7.955549943174644
20220923,S92000003,Total,d,20 to 24,"",20,177003,,:,,:,,:,10,159497,10,17506,50,9.890227849245493
20220923,S92000003,Total,d,25 to 44,"",83,703395,,:,,:,,:,57,645368,26,58027,31.325301204819276,8.24956105744283
20220923,S92000003,Total,d,45 to 64,"",142,541485,,:,,:,,:,110,510684,32,30801,22.535211267605632,5.688246211806422
20220923,S92000003,Total,d,60+,"",186,316420,,:,,:,,:,169,306256,17,10164,9.13978494623656,3.212186334618545
20220923,S92000003,Total,d,65 to 74,"",67,120631,,:,,:,,:,61,117668,6,2963,8.955223880597014,2.4562508807852046
20220923,S92000003,Total,d,75 to 84,"",52,59561,,:,,:,,:,47,58018,5,1543,9.615384615384615,2.5906213797619246
20220923,S92000003,Total,d,85plus,"",21,30004,,:,,:,,:,20,28803,1,1201,4.761904761904762,4.002799626716437
20220923,S92000003,Total,d,Total,d,401,2104122,,:,,:,,:,317,1961691,84,142431,20.947630922693268,6.769141713265675
20220924,S92000003,Female,"",0 to 14,"",1,162977,,:,,:,,:,1,153567,0,9410,0,5.773820845886229
20220924,S92000003,Female,"",0 to 59,"",123,978574,,:,,:,,:,89,896296,34,82278,27.642276422764226,8.40794870903989
20220924,S92000003,Female,"",15 to 19,"",6,77951,,:,,:,,:,4,70818,2,7133,33.333333333333336,9.150620261446294
20220924,S92000003,Female,"",20 to 24,"",14,98698,,:,,:,,:,7,87720,7,10978,50,11.122819104743764
20220924,S92000003,Female,"",25 to 44,"",53,394612,,:,,:,,:,37,357218,16,37394,30.18867924528302,9.4761436550333
20220924,S92000003,Female,"",45 to 64,"",72,301326,,:,,:,,:,58,281249,14,20077,19.444444444444443,6.662883388755036
20220924,S92000003,Female,"",60+,"",73,168029,,:,,:,,:,67,162099,6,5930,8.219178082191782,3.52915270578293
20220924,S92000003,Female,"",65 to 74,"",26,61158,,:,,:,,:,26,59606,0,1552,0,2.5376892638739004
20220924,S92000003,Female,"",75 to 84,"",18,30789,,:,,:,,:,17,29958,1,831,5.555555555555555,2.699015882295625
20220924,S92000003,Female,"",85plus,"",6,19092,,:,,:,,:,6,18259,0,833,0,4.363084014246805
20220924,S92000003,Female,"",Total,d,196,1146784,,:,,:,,:,156,1058576,40,88208,20.408163265306122,7.691771074587717
20220924,S92000003,Male,"",0 to 14,"",1,165660,,:,,:,,:,1,156020,0,9640,0,5.819147651816975
20220924,S92000003,Male,"",0 to 59,"",79,806736,,:,,:,,:,52,756686,27,50050,34.177215189873415,6.20401221713175
20220924,S92000003,Male,"",15 to 19,"",5,64491,,:,,:,,:,2,60279,3,4212,60,6.531143880541471
20220924,S92000003,Male,"",20 to 24,"",7,78038,,:,,:,,:,4,71500,3,6538,42.857142857142854,8.37796970706579
20220924,S92000003,Male,"",25 to 44,"",34,307925,,:,,:,,:,23,287265,11,20660,32.35294117647059,6.709425996590078
20220924,S92000003,Male,"",45 to 64,"",44,239811,,:,,:,,:,34,229063,10,10748,22.727272727272727,4.48186280028856
20220924,S92000003,Male,"",60+,"",64,148072,,:,,:,,:,61,143829,3,4243,4.6875,2.865497865903074
20220924,S92000003,Male,"",65 to 74,"",33,59435,,:,,:,,:,32,58023,1,1412,3.0303030303030303,2.375704551190376
20220924,S92000003,Male,"",75 to 84,"",12,28778,,:,,:,,:,11,28064,1,714,8.333333333333334,2.4810619223017585
20220924,S92000003,Male,"",85plus,"",7,10670,,:,,:,,:,6,10301,1,369,14.285714285714286,3.458294283036551
20220924,S92000003,Male,"",Total,d,143,955016,,:,,:,,:,113,900723,30,54293,20.97902097902098,5.685035643381891
20220924,S92000003,Total,d,0 to 14,"",2,328777,,:,,:,,:,2,309727,0,19050,0,5.7942009325469845
20220924,S92000003,Total,d,0 to 59,"",202,1787178,,:,,:,,:,141,1654850,61,132328,30.198019801980198,7.404298844323285
20220924,S92000003,Total,d,15 to 19,"",11,142553,,:,,:,,:,6,131208,5,11345,45.45454545454545,7.958443526267423
20220924,S92000003,Total,d,20 to 24,"",21,177024,,:,,:,,:,11,159508,10,17516,47.61904761904762,9.894703543022414
20220924,S92000003,Total,d,25 to 44,"",87,703482,,:,,:,,:,60,645428,27,58054,31.03448275862069,8.252378881051683
20220924,S92000003,Total,d,45 to 64,"",116,541601,,:,,:,,:,92,510776,24,30825,20.689655172413794,5.691459210747396
20220924,S92000003,Total,d,60+,"",137,316557,,:,,:,,:,128,306384,9,10173,6.569343065693431,3.213639249803353
20220924,S92000003,Total,d,65 to 74,"",59,120690,,:,,:,,:,58,117726,1,2964,1.694915254237288,2.4558786974894358
20220924,S92000003,Total,d,75 to 84,"",30,59591,,:,,:,,:,28,58046,2,1545,6.666666666666667,2.592673390277055
20220924,S92000003,Total,d,85plus,"",13,30017,,:,,:,,:,12,28815,1,1202,7.6923076923076925,4.004397508078755
20220924,S92000003,Total,d,Total,d,339,2104461,,:,,:,,:,269,1961960,70,142501,20.64896755162242,6.771377564136375
20220925,S92000003,Female,"",0 to 14,"",1,162978,,:,,:,,:,0,153567,1,9411,100,5.774398998637853
20220925,S92000003,Female,"",0 to 59,"",151,978725,,:,,:,,:,89,896385,62,82340,41.05960264900662,8.412986283174538
20220925,S92000003,Female,"",15 to 19,"",8,77959,,:,,:,,:,6,70824,2,7135,25,9.152246693774932
20220925,S92000003,Female,"",20 to 24,"",16,98714,,:,,:,,:,11,87731,5,10983,31.25,11.12608140689264
20220925,S92000003,Female,"",25 to 44,"",63,394675,,:,,:,,:,32,357250,31,37425,49.20634920634921,9.482485589409007
20220925,S92000003,Female,"",45 to 64,"",87,301413,,:,,:,,:,58,281307,29,20106,33.333333333333336,6.670581560848404
20220925,S92000003,Female,"",60+,"",116,168145,,:,,:,,:,104,162203,12,5942,10.344827586206897,3.5338547087335335
20220925,S92000003,Female,"",65 to 74,"",41,61199,,:,,:,,:,39,59645,2,1554,4.878048780487805,2.5392571774048593
20220925,S92000003,Female,"",75 to 84,"",36,30825,,:,,:,,:,34,29992,2,833,5.555555555555555,2.70235198702352
20220925,S92000003,Female,"",85plus,"",15,19107,,:,,:,,:,13,18272,2,835,13.333333333333334,4.370126131784163
20220925,S92000003,Female,"",Total,d,267,1147051,,:,,:,,:,193,1058769,74,88282,27.715355805243444,7.696431980792484
20220925,S92000003,Male,"",0 to 14,"",4,165664,,:,,:,,:,3,156023,1,9641,25,5.8196107784431135
20220925,S92000003,Male,"",0 to 59,"",97,806833,,:,,:,,:,69,756755,28,50078,28.8659793814433,6.206736710075071
20220925,S92000003,Male,"",15 to 19,"",7,64498,,:,,:,,:,4,60283,3,4215,42.857142857142854,6.535086359266954
20220925,S92000003,Male,"",20 to 24,"",8,78046,,:,,:,,:,5,71505,3,6541,37.5,8.380954821515516
20220925,S92000003,Male,"",25 to 44,"",40,307965,,:,,:,,:,31,287296,9,20669,22.5,6.711476953549917
20220925,S92000003,Male,"",45 to 64,"",52,239863,,:,,:,,:,39,229102,13,10761,25,4.486310935825867
20220925,S92000003,Male,"",60+,"",72,148144,,:,,:,,:,65,143894,7,4250,9.722222222222221,2.868830327249163
20220925,S92000003,Male,"",65 to 74,"",32,59467,,:,,:,,:,31,58054,1,1413,3.125,2.3761077572435134
20220925,S92000003,Male,"",75 to 84,"",18,28796,,:,,:,,:,14,28078,4,718,22.22222222222222,2.4934018613696347
20220925,S92000003,Male,"",85plus,"",8,10678,,:,,:,,:,7,10308,1,370,12.5,3.4650683648623337
20220925,S92000003,Male,"",Total,d,169,955185,,:,,:,,:,134,900857,35,54328,20.71005917159763,5.687694006920125
20220925,S92000003,Total,d,0 to 14,"",5,328782,,:,,:,,:,3,309730,2,19052,40,5.794721122202554
20220925,S92000003,Total,d,0 to 59,"",248,1787426,,:,,:,,:,158,1655008,90,132418,36.29032258064516,7.408306693535844
20220925,S92000003,Total,d,15 to 19,"",15,142568,,:,,:,,:,10,131218,5,11350,33.333333333333336,7.961113293305651
